"geoid","income","buildingAge","area","higherEduRate","marriageRate","commuteTime","liveAloneRate","maleRate","avgAge","Site_EUI__","BBL","buildingType"
360610037003,118900.911161731,13,395075,0.682196339434276,0.165634674922601,29.7190721649485,0.599088838268793,0.399723374827109,44.8741355463347,132.4,1004917503,"Hotel"
360610043002,68042.4528301887,41,184900,0.503875968992248,0.17678381256656,30.9126506024096,0.473584905660377,0.512578616352201,44.1813417190776,68,1004930041,"Multifamily Housing"
360610069001,144490.814696486,100,583530,0.871536523929471,0.211864406779661,28.8139269406393,0.498402555910543,0.55568356374808,37.5190092165899,78.1,1006007501,"Office"
360610069001,144490.814696486,103,255575,0.871536523929471,0.211864406779661,28.8139269406393,0.498402555910543,0.55568356374808,37.5190092165899,77.8,1006017501,"Multifamily Housing"
360610069001,144490.814696486,19,109060,0.871536523929471,0.211864406779661,28.8139269406393,0.498402555910543,0.55568356374808,37.5190092165899,83.2,1006020010,"Multifamily Housing"
360610069001,144490.814696486,111,108764,0.871536523929471,0.211864406779661,28.8139269406393,0.498402555910543,0.55568356374808,37.5190092165899,61,1006020036,"Office"
360610069001,144490.814696486,20,340372,0.871536523929471,0.211864406779661,28.8139269406393,0.498402555910543,0.55568356374808,37.5190092165899,74.6,1006027501,"Multifamily Housing"
360610071001,122480.769230769,62,137882,0.834845735027223,0.103885135135135,31.646529562982,0.426923076923077,0.551004016064257,42.6847389558233,81.7,1006090001,"Multifamily Housing"
360610071001,122480.769230769,62,94144,0.834845735027223,0.103885135135135,31.646529562982,0.426923076923077,0.551004016064257,42.6847389558233,125.2,1006090047,"Multifamily Housing"
360610071001,122480.769230769,111,64847,0.834845735027223,0.103885135135135,31.646529562982,0.426923076923077,0.551004016064257,42.6847389558233,54.7,1006097502,"Multifamily Housing"
360610073006,124247.211895911,92,125839,0.767002518891688,0.197732997481108,27.6174757281553,0.566914498141264,0.679054054054054,39.3231981981982,141.2,1006107501,"Multifamily Housing"
360610071004,129530.892448513,62,142941,0.891162029459902,0.119101123595506,29.2742537313433,0.636155606407323,0.380645161290323,36.3960573476703,71.4,1006110065,"Multifamily Housing"
360610049001,114366.776315789,113,54600,0.782889426957224,0.287331917905166,23.0607255520505,0.256578947368421,0.547411285631181,44.130890052356,60.9,1005150031,"Multifamily Housing"
360610049001,114366.776315789,119,114488,0.782889426957224,0.287331917905166,23.0607255520505,0.256578947368421,0.547411285631181,44.130890052356,206.7,1004980007,"Multifamily Housing"
360610049001,114366.776315789,123,215342,0.782889426957224,0.287331917905166,23.0607255520505,0.256578947368421,0.547411285631181,44.130890052356,86,1004980011,"Office"
360610049001,114366.776315789,38,62362,0.782889426957224,0.287331917905166,23.0607255520505,0.256578947368421,0.547411285631181,44.130890052356,66.5,1005010015,"Office"
